vacancy_id,vacancy_name,salary_from,salary_to,salary_currency,salary_gross,address_raw,key_skills
119480442,Аналитик - разработчик (Python),,,,,,
117571552,Python разработчик AI-агентов,,,,,,
119677021,Ведущий разработчик Fullstack (python\django),,,,,,"Python, Django Rest Framework, React, CI/CD, GitLab CI, Pytest, СУБД"
118603663,"ML Engineer (""Search"")",,,,,"Москва, Рочдельская улица, 15с13","SQL, Python, ML"
117529005,Python разработчик (Platform V Kintsugi),,,,,,
119582517,DevOps-инженер (Python stack),,,,,"Санкт-Петербург, Малоохтинский проспект, 64","Python, Linux, Kubernetes, CI/CD, Docker-compose, Docker, ORACLE, Nginx, Yandex Cloud, AWS, Terraform, Ansible, DevSecOps, DevOps, Ubuntu, Debian"
119528155,Tech Lead/Senior developer Python (Технический лидер/Ведущий разработчик Python),,,,,,"Python, Elasticsearch, Celery, Django, FastAPI, MongoDB, PostgreSQL"
107229174,Python-разработчик,,,,,,"Python, GitHub"
115509124,Principal Python Backend developer / Ведущий Инженер-программист (Testing Tools),,,,,,"Python, Linux, Django Framework, Docker, RabbitMQ, Jenkins, asyncio"
119579947,Senior Python-разработчик,,,,,,
117148689,Senior Python разработчик,200000,320000,RUR,True,,"SQL, Apache Kafka, RabbitMQ, Linux, Git, GitHub, Kubernetes, Python, REST API, Redis, Django Rest Framework, FastAPI, Celery, Django Framework, PostgreSQL, Оптимизация кода"
115696833,Senior Python-разработчик,,,,,,"Python, Django Framework, PostgreSQL, Linux, SQAlchemy"
119327603,Node.js / Python Backend разработчик,,80000,RUR,False,,"MongoDB, Node.js, Elasticsearch, PHP, Vue, web-sockets, Nuxt"
118497582,Python-разработчик,,,,,,
119430065,Python разработчик (DBaaS),,,,,"Санкт-Петербург, Московский район, Цветочная улица, 19","Python, Git, Linux, Английский язык, OpenStack"
119399140,Разработчик Python + ML,,,,,,
119403075,Python разработчик (DBaaS),,,,,"Москва, улица Берзарина, 36с3","Python, Git, Linux, Английский язык, OpenStack"
114689631,Программист-разработчик,,,,,"Москва, Северный административный округ, улица 8 Марта, 10с1","цифровая обработка сигналов, C/C++, Python"
119403744,Разработчик Python (обработка данных и высоконагруженные системы),100000,,RUR,False,,"Python, Docker, Kubernetes, Requests, Selenium, pandas, SQL"
117205220,QA Automation (Python),,,,,"Москва, Варшавское шоссе, 9с1",
119381804,Инженер-математик/программист Python,,,,,,
119384886,Python разработчик модуля генерации файлов,,,,,,"Python, Pytest, TCP/IP"
119492345,Fullstack-разработчик (Python / Vue.js),120000,150000,RUR,False,,"Python, VueJS, API, ORM, PostgreSQL, Django Rest Framework"
119327584,Middle Full-Stack (React + Python) Developer,,,,,"Санкт-Петербург, Каменноостровский проспект, 26-28","Коммуникабельность, Креативность, Целеустремленность, Стратегическое мышление, Критическое мышление, Лидерские навыки"
118211433,Старший разработчик (Python),,,,,"Москва, улица Двинцев, 12к1, м. Марьина Роща или м. Савеловская","Python, PostgreSQL, Kafka, FastAPI, SQLAlchemy, Alembic, Docker, Kubernetes, Gitlab, Jenkins"
119314679,Python разработчик в нейропроекты браузера,,,,,,"Python, PostgreSQL, Linux, Алгоритмы и структуры данных, MongoDB"
119360301,Senior Python разработчик,,,,,,"Python, FastAPI, Docker, SQL, Apache Kafka, Pytest, REST API, Gitlab"
119356812,Разработчик на Python / Go в финансовую платформу,,,,,,
116097634,AQA Engineer (Python),,,,,,"Python, AQA, QA, Selenium, XML, JSON, Jenkins, Jira"
120236562,Junior Python-разработчик,70000,,RUR,False,,"Python, Git, SQL, FastAPI, Flask"
120318103,Junior Python-developer (Python разработчик),70000,,RUR,False,,
120297920,Python разработчик,100000,150000,RUR,False,,"Docker, Django Framework, Django-Admin, Django ORM, Python, Aiogram"
119333320,Junior Python Developer,,,,,"Москва, улица Раевского, 4с1А",
119780954,Junior Python Backend Developer,,120000,RUR,False,,"Python, Django Framework, Git"
120280704,Junior Python разработчик чат-ботов,50000,,RUR,False,,"Python, SQL, Linux, REST API, GitHub"
119732010,Разработчик Python (junior+/middle),80000,200000,RUR,False,,
120288299,Python-разработчик/программист,,,,,,Python
119610326,"Junior+/Middle Backend Developer (Python, FastAPI, PostgreSQL)",,,,,,"Python, FastAPI, SQL, PostgreSQL"
120298695,Backend-разработчик,,120000,RUR,False,Москва,
120238834,Python-разработчик (vControl),,,,,,"Python, Django Framework, Flask, SQLAlchemy, OpenStack, VMware, Citrix"
120343968,Python backend developer,280000,300000,RUR,False,"Калининград, Советский проспект, 234","Python, SQL, FastAPI, Yandex Cloud"
120296860,Golang/Python,,,,,,
120332496,Python-разработчик,300000,,RUR,True,,
119427499,Python-разработчик,100000,200000,RUR,False,,"Python, Git, SQLAlchemy, Redis, Docker, REST API, API, DevOps, CI/CD, PostgreSQL"
120326842,Онлайн ассистент Python,40000,60000,RUR,True,,"Python, Искусственный интеллект, gpt"
120072589,Python-разработчик,180000,250000,RUR,False,,"Python, JavaScript, TypeScript, Machine Learning, Stable Diffusion, ControlNet, Generative AI, Image generation, FastAPI, Flask, Django, REST API, WebSocket, PostgreSQL, RabbitMQ, Docker, Git, CI/CD"
119925060,Backend-разработчик,150000,,RUR,False,,
118870740,Аналитик данных (jun/mid),,,,,"Москва, Цветной бульвар, 25с3","SQL, Python, pandas, SciPy, Plotly, ETL, Metabase"
119717371,Разработчик компьютерного зрения,100000,400000,RUR,False,,
119931994,Backend-разработчик Python,,,,,"Москва, Большая Садовая улица, 5к1","Python, FastAPI, Flask, WebSocket, SQL, RabbitMQ, Apache Kafka, Git, SOLID, DRY, KISS, CI/CD, k8s, LLM, Celery, Grafana, Prometheus"
120278698,Ведущий Python developer,,,,,,"Python, JavaScript, Kubernetes, Docker, Flask, FastAPI, PostgreSQL, Redis, RabbitMQ"
120132782,Python-разработчик (Направление ML),,,,,"Москва, улица Правды, 8к13",
119540088,Python Team Lead,250000,,RUR,False,"Москва, Смоленская площадь, 5","Python, Django Rest Framework, SQL, NoSQL, Celery, Docker, RabbitMQ, Управление командой"
120306294,Python-разработчик,,,,,,
119718124,Backend-разработчик senior (python),,,,,,"Git, PostgreSQL, Python, JavaScript, REST API, Разработка ПО, Docker"
119421495,"Программист C#, С/С++,Python",,,,,,
120311608,Python-разработчик,,,,,,
120311606,Python-разработчик (Fastapi),,250000,RUR,False,"Москва, Пресненская набережная, 12",
119492935,Software Developer Python,80000,250000,RUR,False,,"Python, PostgreSQL, Django Framework, Linux, СУБД, Git, AioHTTP, REST API, Clickhouse, FastAPI, Kafka"
119393281,AI/ML Engineer / AI/ML Инженер / AI/ML Разработчик,2000,,USD,True,,
119534527,Python- разработчик,120000,180000,RUR,True,Москва,"Python, Django, GIS, GeoDjango, Celery, CeleryBeat, PostGIS, Shapely, SQL, Code review, PostgreSQL, PgBouncer, Redis, GDAL, Mapnik, KML, ESRI Shapefile, GeoJSON, QGIS"
120214183,Python-разработчик,150000,200000,RUR,False,"Челябинск, Троицкий тракт, 54","Python, GitHub, Linux, Pytest, Оптимизация кода, Рефакторинг кода, Алгоритмы и структуры данных, Gitlab, Poetry, MongoDB, NoSQL, SQL, REST API"
120110005,Fullstack Developer (Python + React),,260000,RUR,False,,
120112616,QA Automation/Python,,,,,,Python
120229240,Ведущий бэкенд разработчик Python FastAPI,,,,,,
120287338,Python Разработчик,,,,,,"Python, API, SQL, Postman"
120263322,Python-разработчик,,,,,"Москва, Западный административный округ, Можайский район, Инновационный центр Сколково, Большой бульвар, 40",
119822182,Senior Backend разработчик (Python),,,,,,"Python, RabbitMQ, Celery, Kafka, Docker, PostgreSQL, CI/CD, API, REST API"
120185225,Junior Python-разработчик,90000,,RUR,False,,"JavaScript, React, VueJS"
120039495,Программист python (custom node),130000,,RUR,False,,
119966325,Разработчик торговых алгоритмов (Python),,,,,,Python
119509944,Senior Data Scientist,4000,,USD,True,,"Python, Git, PostgreSQL, SQL, Английский язык, ML, Data Analysis"
118425211,Automation QA (python),,,,,,
119925102,Data Scientist,200000,,RUR,False,,
120070975,Frontend-Backend разработчик (Python),90000,150000,RUR,True,"Воронеж, Загородная улица, 26","Python, Node.js, Linux, Git"
120203006,Python-разработчик,70000,160000,RUR,False,,Python
120191511,Senior Python Developer,,,,,,"Python, Django Rest Framework, Clickhouse, MySQL, Redis, RabbitMQ, Git, Unit Testing, Business Intelligence Systems, ETL"
118195582,Backend-разработчик,,,,,,
120333324,Backend-разработчик (Django + DRF),,,,,,
118034819,Data Scientist (Computer Vision),,,,,,"Python, PyTorch, TensorFlow, ML, Computer Vision, Data Science, OpenCV"
120236883,Python-разработчик,,,,,"Москва, Сокольническая линия, метро Румянцево",
107412285,Middle/Senior Python разработчик,252000,316000,RUR,False,"Москва, Подсосенский переулок, 23с3","Python, SQL"
119474616,Middle/Senior Python Developer,250000,300000,RUR,True,"Москва, Турчанинов переулок, 6с2",
120262635,Ведущий разработчик Python,,,,,"Москва, Цветной бульвар, 2","Python, FastAPI, Tornado, MSSQL, PostgreSQL, Redis, MongoDB, GraphQL, RabbitMQ, RestApi, SOAP, HTTP, JSON, XML, WebServers, Gitlab, Git, DevOps"
119439299,Python-Django разработчик / Архитектор (Middle),134600,,RUR,True,"Рязань, улица Маяковского, 1А","Python, Django Rest Framework, PostgreSQL, Docker, Git"
120222482,Python-разработчик в команду Автоматизации сетевых сервисов,,,,,"Санкт-Петербург, Московский район, Цветочная улица, 19","Python, PostgreSQL, Flask, Golang, Linux, Docker, VLAN"
117573920,Junior python developer (Backend/Full Stack),,,,,,
116527308,Python-разработчик,,,,,,
120224940,Backend-разработчик,,,,,,
117946202,"Разработчик Python, Инструменты обучения",,,,,,"IT, Разработка поисковых технологий, C++, Python, Алгоритмы и структуры данных"
119776269,Python-разработчик (AI/LLM),,,,,,"Python, Apache Kafka, PostgreSQL, REST API, Django Rest Framework, Docker, Gitlab"
119609452,Python-разработчик Telegram,120000,160000,RUR,False,,"Python, telethon, aiogram, pandas, Инвайтер, Рассылки, Многопоточное программирование"
120179611,"Python-разработчик (Selenium, автоматизация браузера)",,,,,,"Python, Selenium, MySQL, Celery, Node.js, Redis, DevOps"
118313025,Python разработчик,160000,,RUR,False,,"Python, Django Framework, Django Rest Framework, MySQL, PostgreSQL, JavaScript, Git"
120144559,Junior Python-разработчик,100000,,RUR,False,,"Python, SQL, PostgreSQL"
120170897,Python-разработчик,60000,80000,RUR,False,,"Python, SQL, PostgreSQL, SQLAlchemy"
119587590,Python-разработчик (ML/CV),120000,,RUR,True,"Москва, улица Кулакова, 20к1","Python, OpenCV, pandas, Numpy, SQL, TensorFlow, PyTorch, Scikit-learn, Linux, Git, Docker"
120110174,Junior разработчик (Python/Go/JavaScript/Java/PHP),80000,,RUR,True,,"Python, SQL, NoSQL, GitHub, Linux, Алгоритмы и структуры данных, REST API, JavaScript, Java, Golang, PHP"
120187506,Программист Python (API-интеграции с Битрикс24),40000,80000,RUR,True,"Благовещенск, Зейская улица, 173","Работа в команде, Python, Django Framework, HTML5, CSS3, Bootstrap, JavaScript, C++, Git, PostgreSQL, MySQL, SQL, Веб-программирование, FastAPI, REST API, GitHub, SQLAlchemy, Celery, JSON API, Анализ требований, HTTPX, API, Redis, Алгоритмы и структуры данных, Django Rest Framework"
120126300,Программист-разработчик в Fintech-компанию,100000,150000,RUR,False,,"Git, JavaScript, SQL, Python, Работа с базами данных, Google Sheets, GoogleAppScript, PostgreSQL, Google Big Query, Google Cloud Platform, Clickhouse"
119924907,Backend-Python Middle+ разработчик,200000,,RUR,False,"Москва, улица Куусинена, 5",
118468340,Python Web-разработчик,180000,250000,RUR,False,,"Python, PostgreSQL, MySQL, ООП, SQL"
107620766,Python Developer,,,,,"Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити","PostgreSQL, Python, Английский язык, Web Application Development, Docker, Разработка мобильных приложений, remote, Django, Git, Kafka, Базы данных"
119772474,Python (Django) Backend разработчик (мидл),,,,,"Москва, Докучаев переулок, 3к1","Python, Django Framework, Celery, Docker, UnitTest, SQL"
118083521,Старший разработчик Python/Senior Python Developer (хData),,,,,"Москва, Западный административный округ, район Солнцево, Киевское шоссе, 22-й километр, 4с1кБ",
119989761,Web-разработчик,80000,150000,RUR,False,"Ярославль, улица Победы, 14А","Python, Django Framework, React, JavaScript"
120171371,Python-разработчик,,,,,"Нижний Новгород, улица Литвинова, 74к30",
120213218,Python/Golang разработчик (Confer),,,,,,"Python, PostgreSQL, Elasticsearch, Docker, RabbitMQ, Golang"
119536682,Python разработчик,160000,200000,RUR,False,"Москва, Подсосенский переулок, 23с3",
119955946,Junior Developer AI,,150000,RUR,False,"Москва, Кутузовский проспект, 36с23","Python, API, SQL"
116628788,Backend Python разработчик в Облако Рег.ру,,,,,,
120230620,Junior+/Middle Data Analyst (iGaming),,,,,,
119319270,Python-разработчик (Middle/ Senior),,,,,"Санкт-Петербург, улица Савушкина, 83к3",
119081352,Инженер-программист (программист/разработчик/developer Python),,,,,"Москва, Нагатинская улица, 16А",
119633260,Senior Backend developer,350000,,RUR,False,Москва,"PostgreSQL, Python, GraphQL, FastAPI"
120043884,"Аналитик (Python,SQL)",,,,,"Москва, м. Кузнецкий мост","Python, Аналитическое мышление, Системное мышление, Математическая статистика"
119302455,Middle Python-разработчик,,,,,,"Python, Django Framework, FastAPI, Kubernetes, RabbitMQ"
120110814,Python Developer,,,,,,
120088109,Middle/Senior Python-разработчик,,,,,"Москва, Уланский переулок, 26",
119923396,Tech lead Senior Python developer,6000,8000,USD,False,,"Python, Английский язык"
120044628,Python разработчик бота в TG,70000,90000,RUR,False,,
117721832,Старший Python-разработчик,,,,,,"Python, Pytest, Linux, MongoDB"
119549607,Middle Backend разработчик (Python + Golang),230000,300000,RUR,True,"Москва, улица Ефремова, 10с1к4/5","Python, Linux, Flask, Git, PostgreSQL, REST, HTTP, WebSocket, FastAPI, Sanic, AIOHTTP, SQL, Bash, Docker, Golang, Django Framework"
119926643,Middle/Senior Python developer,,,,,,"Python, FastAPI"
120031342,Industrial Data Analyst (DSP & ML Engineer),,,,,"Новосибирск, Большевистская улица, 35",
119836778,Специалист технической поддержки (python),100000,110000,RUR,False,"Москва, Поклонная улица, 3","Linux, Python, Bash, Service Desk, Docker"
119864814,ML-разработчик,80000,150000,RUR,False,"Москва, Нагорный проезд, 7с1","Python, Нейронные сети, ML"
119344449,Разработчик IT,,160000,RUR,True,"Москва, 1-й Магистральный тупик, 11с1",
114576137,Python AI-developer,,,,,,
120168568,Python-разработчик FastAPI,120000,,RUR,False,"Москва, Пресненская набережная, 12",FastAPI
119311448,AI/ML Researcher,300000,,RUR,False,,
120073451,Middle Python Разработчик,,150000,RUR,True,,"Python, Docker, GitLab CI, Jenkins, RabbitMQ, Apache Kafka, FastAPI, Django Framework, SQLAlchemy, PostgreSQL, MySQL, Английский язык"
120119988,Backend-developer (Middle/Senior),,,,,"Москва, 3-я улица Ямского Поля, 2к24","Python, Linux, Git, Flask, SQLAlchemy"
119951674,Python-разработчик (ML cервисы),,,,,"Москва, Бумажный проезд, 14с2",
119942968,Junior Python разработчик (in-house),130000,,RUR,True,"Москва, Западный административный округ, Можайский район, Инновационный центр Сколково, улица Нобеля, 7","Python, Django Framework, PostgreSQL"
119817960,Python-разработчик,,,,,,"FastAPI, Python, SQL, Docker"
119754169,Программист-разработчик,,300000,RUR,False,"Новосибирск, Советский район, микрорайон Академгородок, проспект Академика Лаврентьева, 2/2",
119397807,"Python-разработчик (Fullstack) ( FAST API, VUE) для fintech-стартапа",150000,,RUR,False,,"Python, VueJS, FastAPI, SQLAlchemy, Alembic, PostgreSQL, Docker, Git, Оптимизация кода"
118770027,TechLead Python,,,,,"Москва, Уланский переулок, 26",
119881652,"Младший Python-разработчик, Группа сетевой автоматизации",,,,,"Москва, Пресненская набережная, 10","ИТ, IT, Разработка платформы"
119983892,Backend-разработчик (Python + Telegram API),500,1000,RUR,False,,"Python, Docker, Постановка задач разработчикам, API, Оптимизация кода"
119874810,Разработчик python middle +/ FastAPI,,,,,"Москва, Киевская улица, 7к2","FastAPI, SQL, Python"
119943969,Разработчик (Python / Go): сбор данных с маркетплейсов и онлайн-ритейл площадок,,,,,,
119896387,Разработчик бэкенда на Python в маркетплейс,160000,,RUR,True,"Москва, улица Пресненский Вал, 27с8",
116347834,Python разработчик,,,,,"Москва, Электрозаводская улица, вл27","Python, Flask, RabbitMQ, MongoDB, Git, API, Kafka, aiohttp"
118989280,Python developer middle,,,,,,
117681955,"Ведущий разработчик Python, ML платформа",,,,,,"Python, Kubernetes, Docker, MLflow, Разработка поисковых технологий, IT, Алгоритмы и структуры данных"
119822593,Разработчик Python,,,,,"Москва, Валовая улица, 26",
119859396,TeamLead (Go/Python Developer),,,,,,
119170531,Scrapy Developer / Парсинг,,,,,,"Python, Scrapy, парсинг"
119818820,Python разработчик,,,,,,"PostgreSQL, Python, Linux, SQLAlchemy, FastAPI, REST API, TCP, asyncio"
119958237,Fullstack Python/React в команду AI,,,,,,
119832133,Python разработчик бота в TG,70000,90000,RUR,False,,
119908146,Senior Python разработчик на Django,,,,,,"Python, Pytest, PostgreSQL, Django Framework, Celery, Gitlab"
117105423,Python developer (middle+),,,,,,
119850123,Python Middle Разработчик,80000,120000,RUR,False,Москва,Python
119846572,Backend Middle Developer / Python разработчик,,,,,,"Python, Django Framework, PostgreSQL, Redis, Работа в команде"
119239019,Python developer (Senior),,350000,RUR,False,,
117519659,TL Data Scientist,,459000,RUR,True,,"SQL, BigData, Hadoop, Machine Learning, Python, Data Science"
119863834,Python Middle Разработчик,80000,130000,RUR,False,Санкт-Петербург,"Git, PostgreSQL, Django Framework, Docker"
119818609,Junior Python-Разработчик,,,,,,
117915138,Python разработчик,,,,,,
119776634,Python-разработчик,,,,,,"Numpy, Python, SciPy, Qt, PostgreSQL"
119839276,Senior Python-разработчик,,,,,,"SQL, PostgreSQL, MongoDB, Python, Agile"
118602498,SDET python (NGFW),,,,,"Москва, Новодмитровская улица, 2Б","Linux, Python"
117672927,Senior Python разработчик,,,,,"Москва, Зубовский бульвар, 4с1","Aiohtpp, Python, CI/CD, SQL, PostgreSQL, MongoDB, Spark, Docker"
119631197,Middle fullstack (Python + React) разработчик,120000,150000,RUR,False,,"Python, PostgreSQL, React, API, ELK"
119645015,Python-разработчик,,,,,"Москва, Рубцовская набережная, 3с1","Python, asyncIO, PostgreSQL, SQLAlchemy, litestar, FastAPI"
119629772,Python-разработчик,,,,,,
120117425,Стажер SDET-инженер по тестированию,,,,,,"Python, SDET, QA, Pytest, CI/CD, Linux"
120046530,Python-разработчик,150000,200000,RUR,False,,"Python, MySQL, Git, Django Rest Framework"
119685334,Python-разработчик (middle/ senior),,,,,,"Python, FastAPI, Sanic, pydantic, SQLAlchemy, PostgreSQL, Celery, Redis, RabbitMQ, Kafka, Docker, Kubernetes, Uvicorn, Gunicorn, Ngnix, Pytest"
119630871,"Back-end Middle разработчик (Python, PostgreSQL, FastAPI)",,,,,"Ханты-Мансийск, улица Мира, 151","Python, PostgreSQL"
120046511,Python-разработчик,150000,190000,RUR,False,,"Python, FastAPI, Django Framework, REST API, PostgreSQL, Docker, Kubernetes, Apache Kafka, Redis, Git, Linux, SQLAlchemy, RabbitMQ, Pytest, CI/CD"
120024574,Python-разработчик,,,,,,"PostgreSQL, Python, MySQL"
119560934,Программист Python,80000,120000,RUR,False,,"Python, HTTP, HTML, JavaScript, TypeScript"
119323655,AQA и нагрузочное_Senior,,,,,,"Python, AQA, Postman, REST API, Kafka, Fiddler, Charles, Selenium, SQL, Java"
119563785,Python-разработчик,,,,,,"Python, SQL, PostgreSQL, Linux, REST API, GitHub"
119691755,Python-разработчик,50000,,RUR,True,,
120037980,Python Разработчик,,,,,,"SQL, Python, Selenium, REST API, SOAP, Git, Apache Kafka, Elasticsearch, Prometheus, Grafana"
119556569,Python-разработчик в VK Play,,,,,,"Python, Django Framework"
119691909,"Full-stack разработчик (Python, Django, JavaScript) — Middle/Middle+",,,,,,"Python, Django, JavaScript, Linux, Docker, PosgreSQL, Git, Kafka"
120019908,Python Developer,,,,,,PostgreSQL
120102299,SDET python (NGFW),,,,,,"Linux, Python"
119560935,Программист Python,80000,120000,RUR,False,,"Python, HTTP, HTML, JavaScript, TypeScript"
117688403,"Frontend-разработчик (Python + Django, React)",145000,,RUR,False,"деревня Раздоры, Рублёво-Успенское шоссе, 1-й километр, 1А",
119560936,Программист Python,80000,120000,RUR,False,,"Python, HTTP, HTML, JavaScript, TypeScript"
119499355,Django Джанго разработчик,30000,100000,RUR,True,Москва,"Python, Django Framework"
119454657,Python-разработчик,50000,100000,RUR,False,,
119994625,Junior+/Middle Python Developer,1000,2000,RUR,False,,"Linux, Python, Git, Docker, REST API, FastAPI"
117688404,"Frontend-разработчик (Python + Django, React)",145000,,RUR,False,"деревня Раздоры, Рублёво-Успенское шоссе, 1-й километр, 1А",
118365073,Разработчик Python,,,,,,"Python, PostgreSQL, Django Framework, Git, SQL, Docker, Linux, Django, Redis, REST, HTML, CSS, ООП, Celery, Английский язык, Unit Testing, Backend, NoSQL, Nginx"
120044296,Python-разработчик,,,,,,"Python, MySQL, FastAPI, Linux"
119496503,Junior Python-разработчик,,,,,"Москва, проспект Академика Сахарова, 10","Python, PostgreSQL, Nginx, gunicorn, pandas"
118191437,Python разработчик,,,,,"Москва, проспект Вернадского, 41",
118260850,"Backend developer (Python, FastAPI)",,,,,"Москва, Большая Татарская улица, 9",
120102313,SDET python (NGFW),,,,,,"Linux, Python"
119832949,Python-разработчик,,250000,RUR,False,"Москва, улица Бутлерова, 17","Python, REST API, MySQL, PostgreSQL"
120083360,Python-разработчик,,150000,RUR,True,,"Python, Стратегия тестирования, Оптимизация кода"
119883642,Python / DevOps ассистент,,,,,"Москва, улица Марьинский Парк","Python, Linux, Docker, Django Rest Framework, Git, PHP, SQL, Оптимизация кода, Алгоритмы и структуры данных"
119973388,Python разработчик в команду инфраструктуры,200000,,RUR,False,"Санкт-Петербург, Заставская улица, 22а","Python, MySQL, TDD, PostgreSQL"
119329365,Python\Django backend-разработчик,,,,,"Москва, Западный административный округ, Можайский район, Инновационный центр Сколково, Большой бульвар, 30с1","Python, GitHub, Linux"
120078003,Fullstack-разработчик,150000,200000,RUR,False,,"Git, SQL, Apache Kafka, JavaScript, HTML, Webflow, MongoDB, Postmypost"
119339686,Python-разработчик,,,,,,"SQL, Python"
119425949,Руководитель группы разработки Python / Tech Lead Python,350000,550000,RUR,False,,"Python, Управление проектами, Организаторские навыки, Управление командой, MySQL, Teamleading"
119433071,Python-разработчик,90000,,RUR,True,"Санкт-Петербург, Малая Посадская улица, 20","Python, GitHub, PostgreSQL, ChatGPT, API, Bash, Django Framework, Django Rest Framework, FastAPI, Celery, Requests, SQL, Docker, pandas"
120027379,Python Developer,200000,300000,RUR,False,,"Python, Node.js, Big Data, JavaScript"
119344230,Python-разработчик,70000,90000,RUR,False,"Смоленск, улица Соболева, 7",Python
119425950,Руководитель группы разработки Python / Tech Lead Python,350000,550000,RUR,False,,"Python, Управление проектами, Организаторские навыки, Управление командой, MySQL, Teamleading"
120022467,Python Developer,,,,,"Москва, Ленинградский проспект, 72к4","Django, Postgresql, Redis, Clickhouse, Python, Django Framework"
119782803,Middle Python Developer,,,,,"Москва, Подсосенский переулок, 5с1","Python, Django Framework"
119357102,Backend-разработчик Python,,,,,,"Python, FastAPI, SQLAclhemy, HTTP, REST API, Alembic, Pydantic, MySQL, Linux, Docker"
119944295,Python-разработчик,,,,,,"Python, SQLAlchemy, bs4, asyncio"
120028054,Senior Developer (Python),250000,350000,RUR,False,,"Python, Node.js, Big Data, JavaScript"
119304679,Python-разработчик (Junior+ /Middle),80000,120000,RUR,False,,Python
119420918,Разработчик Golang/Python,,,,,,"Микросервисная архитектура, Python, Apache Airflow, ETL, PostgreSQL, Apache Kafka, Golang, Docker, Node.js"
119731461,Python-разработчик,120000,250000,RUR,False,Санкт-Петербург,"Python, Django Rest Framework, FastAPI, Docker, Celery, Redis, Linux, PostgreSQL, MongoDB, Git"
117653579,Python-разработчик,,,,,,"Python, Django, Linux, PostgreSQL, FastAPI"
119973125,Fullstack Developer (Python/React),,,,,"Москва, Ленинградский проспект, 39с79","Python, JavaScript, API, React, PostgreSQL, Django Framework, REST"
119847520,Middle/Senior Python Developer,,,,,"Москва, улица Раевского, 4с1А",
119315653,"Системный разработчик (Python, Linux, C++)",,,,,"Москва, Лесная улица, 43",
119582423,"Python-разработчик (FastAPI, Flask)",,,,,,"PostgreSQL, Микросервисная архитектура, Celery, MySQL, FastAPI, Flask, CI/CD, Ansible, REST API, Atlassian Jira, GitLab CI, SQL, Docker-compose, Работа с базами данных"
119375165,Python-разработчик,100000,300000,RUR,False,,"Python, FastAPI, SQLAlchemy, Linux, MySQL, Docker, REST API, PostgreSQL, Git, HTTP"
119636699,Backend разработчик/Python developer,,,,,,
119321017,Python-разработчик,,,,,,"SQL, PostgreSQL, Работа с базами данных, СУБД, Python, ETL, DWH, Git, Docker"
119931109,Middle + Python developer (Django/FastAPI) AdTech (в офисе),200000,250000,RUR,False,"Москва, Благовещенский переулок, 3с1","Python, Django Framework, FastAPI"
119304680,Python-разработчик (Junior+ /Middle),80000,120000,RUR,False,,Python
117984996,Fullstack QA Engineer (Python),,,,,,"Allure TestOps, Python, Selenium, Pytest"
119439989,Ментор Python,300000,,RUR,True,,"Python, Agile, FastAPI, Django Framework, Django Rest Framework"
119454474,Middle Python разработчик,,100000,RUR,False,,"Python, PostgreSQL, Kubernetes, Docker"
119653035,Backend Python Developer (+ N8N),,,,,,Python
119432580,"Стажёр-инженер по тестированию (python), Маршрутизация, Логистика",,,,,"Москва, Пресненская набережная, 10","IT, Разработка логистики"
119645334,Python Разработчик,,240000,RUR,False,,"Python, Linux"
117326410,Python Developer AI,,,,,,"Python, asyncio, Requests, beautifulsoup, pandas, Numpy, Django, Flask, FastAPI, RESTful API, PostgreSQL, MySQL, SQLAlchemy, Django ORM, MongoDB, Redis, Git, CI/CD, Jenkins, GitLab CI, GitHub Actions, Docker, Pytest, unittest, Linux, Kubernetes, RabbitMQ, Kafka, WebSockets"
119516477,Разработчик на Python (ментор),50000,300000,RUR,True,,"Python, GitHub, Наставничество, Golang"
119621804,Python-разработчик,,,,,,"Golang, Python, Git, Kafka, Redis, Prometheus, Graphana, CI/CD, Django Framework, Django Rest Framework"
119023074,Разработчик Python,,,,,,"Python, Flask, FastAPI, RabbitMQ, Redis, PostgreSQL, psycopg2, Микросервисная архитектура"
119669766,Middle/Senior Backend-разработчик Python,,,,,,"Linux, Docker, Python, REST, API, JSON API, OpenAI, Битрикс24, Celery, FastAPI, PostgreSQL, Gitlab, SQLite, Нейронные сети"
119386211,Python разработчик Middle/Senior,200000,300000,RUR,False,,
119687954,Middle+/Senior Python developer,,,,,"Москва, Большая кольцевая линия, метро Савёловская","Python, PostgreSQL, asyncio, WebSocket, FastAPI, SQLAlchemy, RabbitMQ, MongoDB, Математическое моделирование, Аналитическое мышление"
118549567,Стажер - Data Scientist,,,,,,"Python, SQL"
119497851,Python-разработчик,,,,,,"Python, gRPC, Микросервисная архитектура, Оптимизация кода"
119756530,Senior Python developer,,200000,RUR,False,,"Python, PostgreSQL, Poetry, FastAPI, OpenCV, SQLAlchemy, Docker"
119583553,Программист,50000,,RUR,False,Новосибирск,"PostgreSQL, Golang, Python, Docker, Gitlab"
119023075,Разработчик Python,,,,,,"Python, Flask, FastAPI, RabbitMQ, Redis, PostgreSQL, psycopg2, Микросервисная архитектура"
119031392,Python Developer,200000,300000,RUR,False,,"Python, Git, Django, Docker, Oracle DB, MySQL, NoSQL"
119478986,Backend-разработчик Python (Junior+),80000,120000,RUR,False,"Бердск, улица Ленина, 89/8","Python, Рефакторинг кода"
